T-1,T-2,T-3,T-4,T-24,T-48,T-72,T-96,DAY,SEASON,TEMP,HUMIDITY,T
2536.553767,2274.667685,2066.821588,2066.821588,2971.284663,3216.132908,2666.582285,3170.120632,0,0,83,75,3190.520726
3190.520726,2536.553767,2274.667685,2066.821588,3330.387293,3518.294021,3400.154299,2291.970872,0,0,83,75,3568.301792
3568.301792,3190.520726,2536.553767,2274.667685,3599.714265,3685.831831,3156.600243,2037.746517,0,0,83,75,3793.606961
3793.606961,3568.301792,3190.520726,2536.553767,3823.924778,3603.397298,3011.689944,2123.366118,0,0,83,76,3866.935064
3866.935064,3793.606961,3568.301792,3190.520726,4013.993106,3448.017099,3251.315709,3236.420938,0,0,83,76,3992.640383
3992.640383,3866.935064,3793.606961,3568.301792,3892.209149,2898.404122,3223.526686,3197.928707,0,0,83,76,3610.203565
3610.203565,3992.640383,3866.935064,3793.606961,3197.171801,3082.695713,3122.264068,3022.006039,0,0,81,87,3610.203565
3610.203565,3610.203565,3992.640383,3866.935064,3197.171801,2931.911684,3122.264068,2852.230419,0,0,81,87,3413.996849
3413.996849,3610.203565,3610.203565,3992.640383,3518.474154,3109.976207,3122.264068,2903.163105,0,0,81,87,3315.893492
3315.893492,3413.996849,3610.203565,3610.203565,3518.474154,3099.449495,3459.806129,3072.938725,0,0,80,89,3217.790134
3217.790134,3315.893492,3413.996849,3610.203565,2949.640956,3105.083509,3459.806129,2575.17417,0,0,80,89,3072.796697
3072.796697,3217.790134,3315.893492,3413.996849,2924.643999,2631.38147,2935.74298,2120.731669,0,0,80,89,2963.885342
2963.885342,3072.796697,3217.790134,3315.893492,1096.208028,1066.311445,1012.626184,1086.563969,0,0,81,92,1215.151421
1215.151421,2963.885342,3072.796697,3217.790134,1096.208028,1066.311445,1012.626184,1086.563969,0,0,81,92,1176.575185
1176.575185,1215.151421,2963.885342,3072.796697,1043.165704,980.3185868,961.9948749,1154.474217,0,0,81,92,1118.710832
1118.710832,1176.575185,1215.151421,2963.885342,990.12338,945.9214434,928.2406688,958.9395373,0,0,77,91,1060.846479
1060.846479,1118.710832,1176.575185,1215.151421,919.4002815,874.7549399,877.6093596,873.3199358,0,0,77,91,1013.457569
1013.457569,1060.846479,1118.710832,1176.575185,884.0387322,867.3417624,843.8551534,856.1960155,0,0,77,91,956.0920458
956.0920458,1013.457569,1060.846479,1118.710832,2066.821588,1489.910105,2301.7916,851.1297668,1,0,82,80,1595.379008
1595.379008,956.0920458,1013.457569,1060.846479,2066.821588,1665.193646,2301.7916,1378.830222,1,0,82,80,1633.821876
1633.821876,1595.379008,956.0920458,1013.457569,2066.821588,1824.473039,2301.7916,1502.062173,1,0,82,80,1633.821876
1633.821876,1633.821876,1595.379008,956.0920458,2066.821588,1824.473039,2301.7916,1556.039805,1,0,89,56,1633.821876
1633.821876,1633.821876,1633.821876,1595.379008,2274.667685,2085.112044,2387.043141,1625.439616,1,0,89,56,1829.21193
1829.21193,1633.821876,1633.821876,1633.821876,2536.553767,2432.630718,2563.328501,2338.642713,1,0,89,56,1964.263395
1964.263395,1829.21193,1633.821876,1633.821876,3190.520726,2971.284663,3216.132908,2666.582285,1,0,93,40,2583.360708
2583.360708,1964.263395,1829.21193,1633.821876,3568.301792,3330.387293,3518.294021,3400.154299,1,0,93,40,3140.949432
3140.949432,2583.360708,1964.263395,1829.21193,3793.606961,3599.714265,3685.831831,3156.600243,1,0,93,40,3218.503739
3218.503739,3140.949432,2583.360708,1964.263395,3866.935064,3823.924778,3603.397298,3011.689944,1,0,87,52,2190.909172
2190.909172,3218.503739,3140.949432,2583.360708,3992.640383,4013.993106,3448.017099,3251.315709,1,0,87,52,2518.007833
2518.007833,2190.909172,3218.503739,3140.949432,3610.203565,3892.209149,2898.404122,3223.526686,1,0,87,52,3575.186694
3575.186694,2518.007833,2190.909172,3218.503739,3610.203565,3197.171801,3082.695713,3122.264068,1,0,79,73,3567.49812
3567.49812,3575.186694,2518.007833,2190.909172,3413.996849,3197.171801,2931.911684,3122.264068,1,0,79,73,3451.16666
3451.16666,3567.49812,3575.186694,2518.007833,3315.893492,3518.474154,3109.976207,3122.264068,1,0,79,73,3683.829581
3683.829581,3451.16666,3567.49812,3575.186694,3217.790134,3518.474154,3099.449495,3459.806129,1,0,77,88,3182.066586
3182.066586,3683.829581,3451.16666,3567.49812,3072.796697,2949.640956,3105.083509,3459.806129,1,0,77,88,2767.886473
2767.886473,3182.066586,3683.829581,3451.16666,2963.885342,2924.643999,2631.38147,2935.74298,1,0,77,88,2772.566474
2772.566474,2767.886473,3182.066586,3683.829581,1215.151421,1096.208028,1066.311445,1012.626184,1,0,80,92,1163.314604
1163.314604,2772.566474,2767.886473,3182.066586,1176.575185,1096.208028,1066.311445,1012.626184,1,0,80,92,1124.537451
1124.537451,1163.314604,2772.566474,2767.886473,1118.710832,1043.165704,980.3185868,961.9948749,1,0,80,92,1046.983144
1046.983144,1124.537451,1163.314604,2772.566474,1060.846479,990.12338,945.9214434,928.2406688,1,0,75,90,1008.20599
1008.20599,1046.983144,1124.537451,1163.314604,1013.457569,919.4002815,874.7549399,877.6093596,1,0,75,90,930.6516835
930.6516835,1008.20599,1046.983144,1124.537451,956.0920458,884.0387322,867.3417624,843.8551534,1,0,75,90,930.6516835
930.6516835,930.6516835,1008.20599,1046.983144,1595.379008,2066.821588,1489.910105,2301.7916,0,0,78,85,956.0920458
956.0920458,930.6516835,930.6516835,1008.20599,1633.821876,2066.821588,1665.193646,2301.7916,0,0,78,85,1625.356478
1625.356478,956.0920458,930.6516835,930.6516835,1633.821876,2066.821588,1824.473039,2301.7916,0,0,78,85,2103.402501
2103.402501,1625.356478,956.0920458,930.6516835,1633.821876,2066.821588,1824.473039,2301.7916,0,0,87,47,2104.067608
2104.067608,2103.402501,1625.356478,956.0920458,1829.21193,2274.667685,2085.112044,2387.043141,0,0,87,47,2085.112044
2085.112044,2104.067608,2103.402501,1625.356478,1964.263395,2536.553767,2432.630718,2563.328501,0,0,87,47,2837.182361
2837.182361,2085.112044,2104.067608,2103.402501,2583.360708,3190.520726,2971.284663,3216.132908,0,0,91,30,3108.712502
3108.712502,2837.182361,2085.112044,2104.067608,3140.949432,3568.301792,3330.387293,3518.294021,0,0,91,30,3426.633892
3426.633892,3108.712502,2837.182361,2085.112044,3218.503739,3793.606961,3599.714265,3685.831831,0,0,91,30,3422.809524
3422.809524,3426.633892,3108.712502,2837.182361,2190.909172,3866.935064,3823.924778,3603.397298,0,0,87,47,3824.368183
3824.368183,3422.809524,3426.633892,3108.712502,2518.007833,3992.640383,4013.993106,3448.017099,0,0,87,47,4053.830274
4053.830274,3824.368183,3422.809524,3426.633892,3575.186694,3610.203565,3892.209149,2898.404122,0,0,87,47,4149.439479
4149.439479,4053.830274,3824.368183,3422.809524,3567.49812,3610.203565,3197.171801,3082.695713,0,0,79,72,4065.968486
4065.968486,4149.439479,4053.830274,3824.368183,3451.16666,3413.996849,3197.171801,2931.911684,0,0,79,72,3676.880593
3676.880593,4065.968486,4149.439479,4053.830274,3683.829581,3315.893492,3518.474154,3109.976207,0,0,79,72,3838.335441
3838.335441,3676.880593,4065.968486,4149.439479,3182.066586,3217.790134,3518.474154,3099.449495,0,0,77,83,4092.073956
4092.073956,3838.335441,3676.880593,4065.968486,2767.886473,3072.796697,2949.640956,3105.083509,0,0,77,83,4224.097797
4224.097797,4092.073956,3838.335441,3676.880593,2772.566474,2963.885342,2924.643999,2631.38147,0,0,77,83,4127.657208
4127.657208,4224.097797,4092.073956,3838.335441,1163.314604,1215.151421,1096.208028,1066.311445,0,0,77,90,1216.481636
1216.481636,4127.657208,4224.097797,4092.073956,1124.537451,1176.575185,1096.208028,1066.311445,0,0,77,90,1216.481636
1216.481636,1216.481636,4127.657208,4224.097797,1046.983144,1118.710832,1043.165704,980.3185868,0,0,77,90,1118.378278
1118.378278,1216.481636,1216.481636,4127.657208,1008.20599,1060.846479,990.12338,945.9214434,0,0,75,90,1059.516264
1059.516264,1118.378278,1216.481636,1216.481636,930.6516835,1013.457569,919.4002815,874.7549399,0,0,75,90,1020.274921
1020.274921,1059.516264,1118.378278,1216.481636,930.6516835,956.0920458,884.0387322,867.3417624,0,0,75,90,981.0335774
981.0335774,1020.274921,1059.516264,1118.378278,956.0920458,1595.379008,2066.821588,1489.910105,0,0,81,78,2294.62091
2294.62091,981.0335774,1020.274921,1059.516264,1625.356478,1633.821876,2066.821588,1665.193646,0,0,81,78,2294.62091
2294.62091,2294.62091,981.0335774,1020.274921,2103.402501,1633.821876,2066.821588,1824.473039,0,0,81,78,2294.62091
2294.62091,2294.62091,2294.62091,981.0335774,2104.067608,1633.821876,2066.821588,1824.473039,0,0,89,48,2294.62091
2294.62091,2294.62091,2294.62091,2294.62091,2085.112044,1829.21193,2274.667685,2085.112044,0,0,89,48,2464.223325
2464.223325,2294.62091,2294.62091,2294.62091,2837.182361,1964.263395,2536.553767,2432.630718,0,0,89,48,2536.553767
2536.553767,2464.223325,2294.62091,2294.62091,3108.712502,2583.360708,3190.520726,2971.284663,0,0,91,39,3317.55626
3317.55626,2536.553767,2464.223325,2294.62091,3426.633892,3140.949432,3568.301792,3330.387293,0,0,91,39,3728.758979
3728.758979,3317.55626,2536.553767,2464.223325,3422.809524,3218.503739,3793.606961,3599.714265,0,0,91,39,4111.195797
4111.195797,3728.758979,3317.55626,2536.553767,3824.368183,2190.909172,3866.935064,3823.924778,0,0,87,52,4111.195797
4111.195797,4111.195797,3728.758979,3317.55626,4053.830274,2518.007833,3992.640383,4013.993106,0,0,87,52,4092.073956
4092.073956,4111.195797,4111.195797,3728.758979,4149.439479,3575.186694,3610.203565,3892.209149,0,0,87,52,3996.464751
3996.464751,4092.073956,4111.195797,4111.195797,4065.968486,3567.49812,3610.203565,3197.171801,0,0,80,78,3805.246342
3805.246342,3996.464751,4092.073956,4111.195797,3676.880593,3451.16666,3413.996849,3197.171801,0,0,80,78,3799.759205
3799.759205,3805.246342,3996.464751,4092.073956,3838.335441,3683.829581,3315.893492,3518.474154,0,0,80,78,3774.152566
3774.152566,3799.759205,3805.246342,3996.464751,4092.073956,3182.066586,3217.790134,3518.474154,0,0,78,83,2970.37014
2970.37014,3774.152566,3799.759205,3805.246342,4224.097797,2767.886473,3072.796697,2949.640956,0,0,78,83,3259.691907
3259.691907,2970.37014,3774.152566,3799.759205,4127.657208,2772.566474,2963.885342,2924.643999,0,0,78,83,2908.182588
2908.182588,3259.691907,2970.37014,3774.152566,1216.481636,1163.314604,1215.151421,1096.208028,0,0,76,88,1236.102308
1236.102308,2908.182588,3259.691907,2970.37014,1216.481636,1124.537451,1176.575185,1096.208028,0,0,76,88,1186.718075
1186.718075,1236.102308,2908.182588,3259.691907,1118.378278,1046.983144,1118.710832,1043.165704,0,0,76,88,1147.809286
1147.809286,1186.718075,1236.102308,2908.182588,1059.516264,1008.20599,1060.846479,990.12338,0,0,76,90,1562.337541
1562.337541,1147.809286,1186.718075,1236.102308,1020.274921,930.6516835,1013.457569,919.4002815,0,0,76,90,1504.473188
1504.473188,1562.337541,1147.809286,1186.718075,981.0335774,930.6516835,956.0920458,884.0387322,0,0,76,90,1446.608834
1446.608834,1504.473188,1562.337541,1147.809286,2294.62091,956.0920458,1595.379008,2066.821588,0,0,81,86,2395.209761
2395.209761,1446.608834,1504.473188,1562.337541,2294.62091,1625.356478,1633.821876,2066.821588,0,0,81,86,2395.209761
2395.209761,2395.209761,1446.608834,1504.473188,2294.62091,2103.402501,1633.821876,2066.821588,0,0,81,86,2374.38185
2374.38185,2395.209761,2395.209761,1446.608834,2294.62091,2104.067608,1633.821876,2066.821588,0,0,90,48,2469.357124
2469.357124,2374.38185,2395.209761,2395.209761,2464.223325,2085.112044,1829.21193,2274.667685,0,0,90,48,2659.307672
2659.307672,2469.357124,2374.38185,2395.209761,2536.553767,2837.182361,1964.263395,2536.553767,0,0,90,48,2705.962192
2705.962192,2659.307672,2469.357124,2374.38185,3317.55626,3108.712502,2583.360708,3190.520726,0,0,92,42,3440.770891
3440.770891,2705.962192,2659.307672,2469.357124,3728.758979,3426.633892,3140.949432,3568.301792,0,0,92,42,3735.69411
3735.69411,3440.770891,2705.962192,2659.307672,4111.195797,3422.809524,3218.503739,3793.606961,0,0,92,42,3801.510309
3801.510309,3735.69411,3440.770891,2705.962192,4111.195797,3824.368183,2190.909172,3866.935064,0,0,84,60,3898.984932
3898.984932,3801.510309,3735.69411,3440.770891,4092.073956,4053.830274,2518.007833,3992.640383,0,0,84,60,3775.017206
3775.017206,3898.984932,3801.510309,3735.69411,3996.464751,4149.439479,3575.186694,3610.203565,0,0,84,60,3735.69411
3735.69411,3775.017206,3898.984932,3801.510309,3805.246342,4065.968486,3567.49812,3610.203565,0,0,79,82,2667.305589
2667.305589,3735.69411,3775.017206,3898.984932,3799.759205,3676.880593,3451.16666,3413.996849,0,0,79,82,3363.124439
3363.124439,2667.305589,3735.69411,3775.017206,3774.152566,3838.335441,3683.829581,3315.893492,0,0,79,82,3363.124439
3363.124439,3363.124439,2667.305589,3735.69411,2970.37014,4092.073956,3182.066586,3217.790134,0,0,77,88,3653.048959
3653.048959,3363.124439,3363.124439,2667.305589,3259.691907,4224.097797,2767.886473,3072.796697,0,0,77,88,3595.064055
3595.064055,3653.048959,3363.124439,3363.124439,2908.182588,4127.657208,2772.566474,2963.885342,0,0,77,88,1207.185719
1207.185719,3595.064055,3653.048959,3363.124439,1236.102308,1216.481636,1163.314604,1215.151421,0,0,77,88,1198.354685
1198.354685,1207.185719,3595.064055,3653.048959,1186.718075,1216.481636,1124.537451,1176.575185,0,0,77,88,1159.698082
1159.698082,1198.354685,1207.185719,3595.064055,1147.809286,1118.378278,1046.983144,1118.710832,0,0,77,88,1111.210706
1111.210706,1159.698082,1198.354685,1207.185719,1562.337541,1059.516264,1008.20599,1060.846479,0,0,75,91,1033.231007
1033.231007,1111.210706,1159.698082,1198.354685,1504.473188,1020.274921,930.6516835,1013.457569,0,0,75,91,994.2411576
994.2411576,1033.231007,1111.210706,1159.698082,1446.608834,981.0335774,930.6516835,956.0920458,0,0,75,91,966.4150686
966.4150686,994.2411576,1033.231007,1111.210706,2395.209761,2294.62091,956.0920458,1595.379008,0,0,81,81,956.0920458
956.0920458,966.4150686,994.2411576,1033.231007,2395.209761,2294.62091,1625.356478,1633.821876,0,0,81,81,1516.445123
1516.445123,956.0920458,966.4150686,994.2411576,2374.38185,2294.62091,2103.402501,1633.821876,0,0,81,81,1573.311815
1573.311815,1516.445123,956.0920458,966.4150686,2469.357124,2294.62091,2104.067608,1633.821876,0,0,90,52,1559.510834
1559.510834,1573.311815,1516.445123,956.0920458,2659.307672,2464.223325,2085.112044,1829.21193,0,0,90,52,1597.089409
1597.089409,1559.510834,1573.311815,1516.445123,2705.962192,2536.553767,2837.182361,1964.263395,0,0,90,52,2140.981075
2140.981075,1597.089409,1559.510834,1573.311815,3440.770891,3317.55626,3108.712502,2583.360708,0,0,91,39,2638.814046
2638.814046,2140.981075,1597.089409,1559.510834,3735.69411,3728.758979,3426.633892,3140.949432,0,0,91,39,3035.550676
3035.550676,2638.814046,2140.981075,1597.089409,3801.510309,4111.195797,3422.809524,3218.503739,0,0,91,39,3594.906092
3594.906092,3035.550676,2638.814046,2140.981075,3898.984932,4111.195797,3824.368183,2190.909172,0,0,88,47,3791.112808
3791.112808,3594.906092,3035.550676,2638.814046,3775.017206,4092.073956,4053.830274,2518.007833,0,0,88,47,3889.382442
3889.382442,3791.112808,3594.906092,3035.550676,3735.69411,3996.464751,4149.439479,3575.186694,0,0,88,47,3889.382442
3889.382442,3889.382442,3791.112808,3594.906092,2667.305589,3805.246342,4065.968486,3567.49812,0,0,80,76,3958.22107
3958.22107,3889.382442,3889.382442,3791.112808,3363.124439,3799.759205,3676.880593,3451.16666,0,0,80,76,3799.759205
3799.759205,3958.22107,3889.382442,3889.382442,3363.124439,3774.152566,3838.335441,3683.829581,0,0,80,76,3633.149774
3633.149774,3799.759205,3958.22107,3889.382442,3653.048959,2970.37014,4092.073956,3182.066586,0,0,77,82,3575.784251
3575.784251,3633.149774,3799.759205,3958.22107,3595.064055,3259.691907,4224.097797,2767.886473,0,0,77,82,3441.931365
3441.931365,3575.784251,3633.149774,3799.759205,1207.185719,2908.182588,4127.657208,2772.566474,0,0,77,82,3060.824762
3060.824762,3441.931365,3575.784251,3633.149774,1198.354685,1236.102308,1216.481636,1163.314604,0,0,76,90,1185.554137
1185.554137,3060.824762,3441.931365,3575.784251,1159.698082,1186.718075,1216.481636,1124.537451,0,0,76,90,1185.554137
1185.554137,1185.554137,3060.824762,3441.931365,1111.210706,1147.809286,1118.378278,1046.983144,0,0,76,90,1128.188614
1128.188614,1185.554137,1185.554137,3060.824762,1033.231007,1562.337541,1059.516264,1008.20599,0,0,75,91,1070.823091
1070.823091,1128.188614,1185.554137,1185.554137,994.2411576,1504.473188,1020.274921,930.6516835,0,0,75,91,1032.579409
1032.579409,1070.823091,1128.188614,1185.554137,966.4150686,1446.608834,981.0335774,930.6516835,0,0,75,91,956.0920458
956.0920458,1032.579409,1070.823091,1128.188614,956.0920458,2395.209761,2294.62091,956.0920458,0,0,81,81,2274.667685
2274.667685,956.0920458,1032.579409,1070.823091,1516.445123,2395.209761,2294.62091,1625.356478,0,0,81,81,2274.667685
2274.667685,2274.667685,956.0920458,1032.579409,1573.311815,2374.38185,2294.62091,2103.402501,0,0,81,81,2274.667685
2274.667685,2274.667685,2274.667685,956.0920458,1559.510834,2469.357124,2294.62091,2104.067608,0,0,90,52,2254.714459
2254.714459,2274.667685,2274.667685,2274.667685,1597.089409,2659.307672,2464.223325,2085.112044,0,0,90,52,2254.714459
2254.714459,2254.714459,2274.667685,2274.667685,2140.981075,2705.962192,2536.553767,2837.182361,0,0,90,52,2498.975192
2498.975192,2254.714459,2254.714459,2274.667685,2638.814046,3440.770891,3317.55626,3108.712502,0,0,91,39,3041.20409
3041.20409,2498.975192,2254.714459,2254.714459,3035.550676,3735.69411,3728.758979,3426.633892,0,0,91,39,2989.658258
2989.658258,3041.20409,2498.975192,2254.714459,3594.906092,3801.510309,4111.195797,3422.809524,0,0,91,39,3174.225592
3174.225592,2989.658258,3041.20409,2498.975192,3791.112808,3898.984932,4111.195797,3824.368183,0,0,88,47,3201.827554
3201.827554,3174.225592,2989.658258,3041.20409,3889.382442,3775.017206,4092.073956,4053.830274,0,0,88,47,3209.975121
3209.975121,3201.827554,3174.225592,2989.658258,3889.382442,3735.69411,3996.464751,4149.439479,0,0,88,47,2918.159201
2918.159201,3209.975121,3201.827554,3174.225592,3958.22107,2667.305589,3805.246342,4065.968486,0,0,80,76,2879.250411
2879.250411,2918.159201,3209.975121,3201.827554,3799.759205,3363.124439,3799.759205,3676.880593,0,0,80,76,2923.480061
2923.480061,2879.250411,2918.159201,3209.975121,3633.149774,3363.124439,3774.152566,3838.335441,0,0,80,76,3217.790134
3217.790134,2923.480061,2879.250411,2918.159201,3575.784251,3653.048959,2970.37014,4092.073956,0,0,77,82,3158.928119
3158.928119,3217.790134,2923.480061,2879.250411,3441.931365,3595.064055,3259.691907,4224.097797,0,0,77,82,2584.607784
2584.607784,3158.928119,3217.790134,2923.480061,3060.824762,1207.185719,2908.182588,4127.657208,0,0,77,82,2394.22076
2394.22076,2584.607784,3158.928119,3217.790134,1185.554137,1198.354685,1236.102308,1216.481636,0,0,76,90,1185.554137
1185.554137,2394.22076,2584.607784,3158.928119,1185.554137,1159.698082,1186.718075,1216.481636,0,0,76,90,1147.310455
1147.310455,1185.554137,2394.22076,2584.607784,1128.188614,1111.210706,1147.809286,1118.378278,0,0,76,90,1118.710832
1118.710832,1147.310455,1185.554137,2394.22076,1070.823091,1033.231007,1562.337541,1059.516264,0,0,79,92,1080.134596
1080.134596,1118.710832,1147.310455,1185.554137,1032.579409,994.2411576,1504.473188,1020.274921,0,0,79,92,1022.270243
1022.270243,1080.134596,1118.710832,1147.310455,956.0920458,966.4150686,1446.608834,981.0335774,0,0,79,92,945.1177719
945.1177719,1022.270243,1080.134596,1118.710832,2274.667685,956.0920458,2395.209761,2294.62091,0,0,81,94,2144.036413
2144.036413,945.1177719,1022.270243,1080.134596,2274.667685,1516.445123,2395.209761,2294.62091,0,0,81,94,2144.036413
2144.036413,2144.036413,945.1177719,1022.270243,2274.667685,1573.311815,2374.38185,2294.62091,0,0,81,94,1756.022391
1756.022391,2144.036413,2144.036413,945.1177719,2254.714459,1559.510834,2469.357124,2294.62091,0,0,82,80,1337.732121
1337.732121,1756.022391,2144.036413,2144.036413,2254.714459,1597.089409,2659.307672,2464.223325,0,0,82,80,1356.057218
1356.057218,1337.732121,1756.022391,2144.036413,2498.975192,2140.981075,2705.962192,2536.553767,0,0,82,80,1374.382316
1374.382316,1356.057218,1337.732121,1756.022391,3041.20409,2638.814046,3440.770891,3317.55626,0,0,85,72,1848.444622
1848.444622,1374.382316,1356.057218,1337.732121,2989.658258,3035.550676,3735.69411,3728.758979,0,0,85,72,1850.834852
1850.834852,1848.444622,1374.382316,1356.057218,3174.225592,3594.906092,3801.510309,4111.195797,0,0,85,72,1889.237882
1889.237882,1850.834852,1848.444622,1374.382316,3201.827554,3791.112808,3898.984932,4111.195797,0,0,82,84,1848.444622
1848.444622,1889.237882,1850.834852,1848.444622,3209.975121,3889.382442,3775.017206,4092.073956,0,0,82,84,1848.444622
1848.444622,1848.444622,1889.237882,1850.834852,2918.159201,3889.382442,3735.69411,3996.464751,0,0,82,84,1823.904926
1823.904926,1848.444622,1848.444622,1889.237882,2879.250411,3958.22107,2667.305589,3805.246342,0,0,79,88,1839.361747
1839.361747,1823.904926,1848.444622,1848.444622,2923.480061,3799.759205,3363.124439,3799.759205,0,0,79,88,1839.361747
1839.361747,1839.361747,1823.904926,1848.444622,3217.790134,3633.149774,3363.124439,3774.152566,0,0,79,88,1839.361747
1839.361747,1839.361747,1839.361747,1823.904926,3158.928119,3575.784251,3653.048959,2970.37014,0,0,78,90,1896.249224
1896.249224,1839.361747,1839.361747,1839.361747,2584.607784,3441.931365,3595.064055,3259.691907,0,0,78,90,1880.314357
1880.314357,1896.249224,1839.361747,1839.361747,2394.22076,3060.824762,1207.185719,2908.182588,0,0,78,90,1146.035666
1146.035666,1880.314357,1896.249224,1839.361747,1185.554137,1185.554137,1198.354685,1236.102308,0,0,80,92,1136.156048
1136.156048,1146.035666,1880.314357,1896.249224,1147.310455,1185.554137,1159.698082,1186.718075,0,0,80,92,1099.505853
1099.505853,1136.156048,1146.035666,1880.314357,1118.710832,1128.188614,1111.210706,1147.809286,0,0,80,92,1044.53056
1044.53056,1099.505853,1136.156048,1146.035666,1080.134596,1070.823091,1033.231007,1562.337541,0,0,78,90,971.2301698
971.2301698,1044.53056,1099.505853,1136.156048,1022.270243,1032.579409,994.2411576,1504.473188,0,0,78,90,934.5799747
934.5799747,971.2301698,1044.53056,1099.505853,945.1177719,956.0920458,966.4150686,1446.608834,0,0,78,90,916.2548772
916.2548772,934.5799747,971.2301698,1044.53056,2144.036413,2274.667685,956.0920458,2395.209761,1,0,81,90,942.8273079
942.8273079,916.2548772,934.5799747,971.2301698,2144.036413,2274.667685,1516.445123,2395.209761,1,0,81,90,942.8273079
942.8273079,942.8273079,916.2548772,934.5799747,1756.022391,2274.667685,1573.311815,2374.38185,1,0,81,90,942.8273079
942.8273079,942.8273079,942.8273079,916.2548772,1337.732121,2254.714459,1559.510834,2469.357124,1,0,85,73,942.8273079
942.8273079,942.8273079,942.8273079,942.8273079,1356.057218,2254.714459,1597.089409,2659.307672,1,0,85,73,942.8273079
942.8273079,942.8273079,942.8273079,942.8273079,1374.382316,2498.975192,2140.981075,2705.962192,1,0,85,73,942.8273079
942.8273079,942.8273079,942.8273079,942.8273079,1848.444622,3041.20409,2638.814046,3440.770891,1,0,88,65,1012.365337
1012.365337,942.8273079,942.8273079,942.8273079,1850.834852,2989.658258,3035.550676,3735.69411,1,0,88,65,1658.677671
1658.677671,1012.365337,942.8273079,942.8273079,1889.237882,3174.225592,3594.906092,3801.510309,1,0,88,65,1776.079539
1776.079539,1658.677671,1012.365337,942.8273079,1848.444622,3201.827554,3791.112808,3898.984932,1,0,83,84,1811.60113
1811.60113,1776.079539,1658.677671,1012.365337,1848.444622,3209.975121,3889.382442,3775.017206,1,0,83,84,1920.574146
1920.574146,1811.60113,1776.079539,1658.677671,1823.904926,2918.159201,3889.382442,3735.69411,1,0,83,84,1065.647723
1065.647723,1920.574146,1811.60113,1776.079539,1839.361747,2879.250411,3958.22107,2667.305589,1,0,80,92,976.8437465
976.8437465,1065.647723,1920.574146,1811.60113,1839.361747,2923.480061,3799.759205,3363.124439,1,0,80,92,941.3221557
941.3221557,976.8437465,1065.647723,1920.574146,1839.361747,3217.790134,3633.149774,3363.124439,1,0,80,92,977.7468378
977.7468378,941.3221557,976.8437465,1065.647723,1896.249224,3158.928119,3575.784251,3653.048959,1,0,80,92,960.2870728
960.2870728,977.7468378,941.3221557,976.8437465,1880.314357,2584.607784,3441.931365,3595.064055,1,0,77,90,969.3179857
969.3179857,960.2870728,977.7468378,941.3221557,1146.035666,2394.22076,3060.824762,1207.185719,1,0,77,90,1232.719612
1232.719612,969.3179857,960.2870728,977.7468378,1136.156048,1185.554137,1185.554137,1198.354685,1,0,77,90,890.448013
890.448013,1232.719612,969.3179857,960.2870728,1099.505853,1147.310455,1185.554137,1159.698082,1,0,77,90,890.448013
890.448013,890.448013,1232.719612,969.3179857,1044.53056,1118.710832,1128.188614,1111.210706,1,0,77,90,838.0687181
838.0687181,890.448013,890.448013,1232.719612,971.2301698,1080.134596,1070.823091,1033.231007,1,0,77,93,845.2934484
845.2934484,838.0687181,890.448013,890.448013,934.5799747,1022.270243,1032.579409,994.2411576,1,0,77,93,768.2296583
768.2296583,845.2934484,838.0687181,890.448013,916.2548772,945.1177719,956.0920458,966.4150686,1,0,77,93,750.7698933
750.7698933,768.2296583,845.2934484,838.0687181,942.8273079,2144.036413,2274.667685,956.0920458,0,0,82,84,1034.172896
1034.172896,750.7698933,768.2296583,845.2934484,942.8273079,2144.036413,2274.667685,1516.445123,0,0,82,84,1007.880365
1007.880365,1034.172896,750.7698933,768.2296583,942.8273079,1756.022391,2274.667685,1573.311815,0,0,82,84,1007.880365
1007.880365,1007.880365,1034.172896,750.7698933,942.8273079,1337.732121,2254.714459,1559.510834,0,0,88,59,1081.180755
1081.180755,1007.880365,1007.880365,1034.172896,942.8273079,1356.057218,2254.714459,1597.089409,0,0,88,59,1090.582327
1090.582327,1081.180755,1007.880365,1007.880365,942.8273079,1374.382316,2498.975192,2140.981075,0,0,88,59,1164.520112
1164.520112,1090.582327,1081.180755,1007.880365,1012.365337,1848.444622,3041.20409,2638.814046,0,0,91,54,1162.607928
1162.607928,1164.520112,1090.582327,1081.180755,1658.677671,1850.834852,2989.658258,3035.550676,0,0,91,54,1297.416906
1297.416906,1162.607928,1164.520112,1090.582327,1776.079539,1889.237882,3174.225592,3594.906092,0,0,91,54,1349.364574
1349.364574,1297.416906,1162.607928,1164.520112,1811.60113,1848.444622,3201.827554,3791.112808,0,0,88,58,1284.98771
1284.98771,1349.364574,1297.416906,1162.607928,1920.574146,1848.444622,3209.975121,3889.382442,0,0,88,58,1722.559169
1722.559169,1284.98771,1349.364574,1297.416906,1065.647723,1823.904926,2918.159201,3889.382442,0,0,88,58,1700.569052
1700.569052,1722.559169,1284.98771,1349.364574,976.8437465,1839.361747,2879.250411,3958.22107,0,0,82,83,1700.569052
1700.569052,1700.569052,1722.559169,1284.98771,941.3221557,1839.361747,2923.480061,3799.759205,0,0,82,83,1566.078771
1566.078771,1700.569052,1700.569052,1722.559169,977.7468378,1839.361747,3217.790134,3633.149774,0,0,82,83,1685.908974
